0.05 0

0.1 0

0.15 0

0.2 0

0.25 0

0.3 0

0.35 0

0.4 0

0.45 0

0.5 0

0.55 0

0.6 0

0.65 0

0.7 0

0.75 0

0.8 0

0.85 0

0.9 0

0.95 0

1 0

1.05 0

1.1 0

1.15 0

1.2 0

1.25 0

1.3 0

1.35 0

1.4 0

1.45 1
0.710857 -2.97533 -0.0416186 0.911691 
1.5 1
0.709355 -2.92932 -0.03004 0.920322 
1.55 1
0.707899 -2.88288 -0.0291102 0.928738 
1.6 1
0.707553 -2.83618 -0.00692972 0.93394 
1.65 2
0.70694 -2.78913 -0.0122489 0.941115 -0.755102 -2.98027 -0.0439103 0.747455 
1.7 2
0.706149 -2.74174 -0.0158286 0.947832 -0.757651 -2.94299 -0.0509807 0.745658 
1.75 2
0.706202 -2.69411 0.00107225 0.952579 -0.761192 -2.90573 -0.0708123 0.745034 
1.8 2
0.706207 -2.64618 8.98621e-05 0.95855 -0.76402 -2.86819 -0.0565558 0.750886 
1.85 3
-2.97668 0.749544 0.840855 -0.0442862 0.706493 -2.59799 0.00572657 0.963867 -0.767507 -2.83056 -0.0697386 0.752543 
1.9 3
-2.93422 0.7471 0.849338 -0.0488959 0.706664 -2.54954 0.00342064 0.968963 -0.770785 -2.79253 -0.0655672 0.760676 
1.95 3
-2.8914 0.744247 0.856397 -0.0570418 0.707 -2.50086 0.00670385 0.973613 -0.773431 -2.75418 -0.0529174 0.766945 
2 3
-2.84865 0.743351 0.854946 -0.0179341 0.707462 -2.45196 0.00924953 0.977929 -0.775266 -2.71559 -0.0366905 0.771839 
2.05 3
-2.80565 0.742017 0.859929 -0.0266829 0.706497 -2.40312 -0.0192898 0.976875 -0.777758 -2.67683 -0.0498529 0.77515 
2.1 3
-2.76269 0.741348 0.859304 -0.0133681 0.705563 -2.35405 -0.0186875 0.981286 -0.780835 -2.63787 -0.0615363 0.779291 
2.15 3
-2.71972 0.739771 0.859301 -0.0315332 0.705615 -2.30491 0.00104751 0.982909 -0.783395 -2.5987 -0.0512093 0.783365 
2.2 3
-2.67668 0.739214 0.860849 -0.0111438 0.705613 -2.25558 -4.84172e-05 0.986573 -0.785751 -2.55938 -0.0471161 0.786349 
2.25 3
-2.6335 0.738623 0.863583 -0.0118277 0.706144 -2.20612 0.0106138 0.989235 -0.788859 -2.52018 -0.062145 0.784035 
2.3 4
-2.59014 0.737998 0.867275 -0.0125067 -2.95846 -0.149239 1.0827 0.131071 0.707199 -2.15654 0.0210967 0.991605 -0.78986 -2.481 -0.0200263 0.78359 
2.35 4
-2.54655 0.737248 0.871727 -0.0150015 -2.90397 -0.143085 1.08978 0.123084 0.709503 -2.10704 0.0460914 0.989954 -0.79027 -2.44159 -0.00820995 0.788293 
2.4 4
-2.50322 0.738478 0.866601 0.0246075 -2.84926 -0.138498 1.0943 0.0917326 0.712152 -2.05742 0.0529765 0.992394 -0.790932 -2.40193 -0.0132259 0.79307 
