-2.89326 0.852391 1.03633 0.123677 -2.3834 -1.19042 0.925311 0.03362 -2.89723 -0.718566 0.780642 0.00994571 -0.833371 -2.15854 0.0768448 1.24197 0.295361 -2.47639 0.031316 1.02853 -1.19113 -2.92568 0.0325573 0.745368 -0.229466 -2.50854 0.0480658 0.86872 
2.2 7
-2.84096 0.858855 1.04608 0.129299 -2.33671 -1.1883 0.933762 0.0425695 -2.85798 -0.717871 0.785027 0.0139074 -0.830642 -2.0965 0.0545899 1.24078 0.296699 -2.42474 0.0267703 1.033 -1.18969 -2.88814 0.028816 0.750791 -0.228222 -2.46565 0.0248762 0.857696 
2.25 7
-2.78842 0.865342 1.05077 0.129739 -2.28993 -1.18638 0.935601 0.038352 -2.81852 -0.717404 0.789156 0.0093259 -0.827749 -2.03415 0.0578532 1.24699 0.29753 -2.3729 0.0166277 1.03677 -1.18855 -2.85031 0.0228162 0.756561 -0.225248 -2.42189 0.059467 0.875147 
2.3 7
-2.73559 0.872391 1.05652 0.140971 -2.24321 -1.18326 0.934355 0.0623793 -2.77899 -0.717848 0.790624 -0.00887664 -0.825928 -1.97176 0.0364178 1.2477 0.297952 -2.32088 0.0084374 1.04035 -1.18728 -2.81229 0.025379 0.760493 -0.222843 -2.3783 0.0481004 0.871926 
2.35 7
-2.68299 0.881005 1.05205 0.172283 -2.19666 -1.18072 0.931059 0.0508669 -2.73931 -0.718744 0.793681 -0.0179105 -0.822882 -1.9089 0.0609238 1.25717 0.298221 -2.26868 0.00537183 1.04392 -1.18469 -2.77427 0.0517043 0.760422 -0.221389 -2.33489 0.0290924 0.868223 
2.4 8
-2.63028 0.889648 1.05431 0.172848 -2.15012 -1.17753 0.930832 0.0636637 -2.69946 -0.719265 0.796957 -0.0104301 -2.98779 -1.17781 0.862143 0.0184758 -0.819529 -1.8458 0.0670657 1.26212 0.298298 -2.21633 0.00155178 1.04718 -1.18219 -2.73628 0.0500281 0.759729 -0.223482 -2.29331 -0.0418558 0.831551 
2.45 8
-2.57766 0.897172 1.05234 0.150499 -2.10351 -1.1752 0.932068 0.0466974 -2.65947 -0.719391 0.79988 -0.00252154 -2.9444 -1.17641 0.867719 0.02794 -0.816951 -1.7826 0.0515502 1.264 0.298729 -2.16383 0.00861573 1.04995 -1.18034 -2.6983 0.0370393 0.759563 -0.224058 -2.24982 -0.0115324 0.86977 
2.5 8
-2.52475 0.904953 1.05826 0.155604 -2.05701 -1.17253 0.930016 0.053245 -2.61934 -0.719889 0.80252 -0.00994753 -2.90106 -1.17635 0.866921 0.00116614 -0.814913 -1.71922 0.0407558 1.26747 0.29878 -2.1112 0.00100703 1.05253 -1.17813 -2.66039 0.0441817 0.758168 -0.225017 -2.2054 -0.0191841 0.888476 
2.55 8
-2.47164 0.913127 1.06213 0.163479 -2.01066 -1.1704 0.927019 0.0426903 -2.57908 -0.720605 0.805209 -0.0143224 -2.85757 -1.17678 0.869841 -0.00856412 -0.811339 -1.65554 0.0714886 1.27366 0.299887 -2.05858 0.0221424 1.05244 -1.17544 -2.62178 0.0538973 0.772295 -0.224282 -2.15973 0.0147148 0.913248 
2.6 8
-2.4182 0.921467 1.06887 0.166806 -1.96416 -1.16857 0.930031 0.0365592 -2.53871 -0.720841 0.807333 -0.00472156 -2.81417 -1.17506 0.867844 0.0344068 -0.809012 -1.59199 0.0465315 1.271 0.302239 -2.00604 0.0470411 1.05073 -1.17084 -2.58444 0.0919273 0.746837 -0.22226 -2.11329 0.0404427 0.928922 
2.65 9
-2.36463 0.93012 1.0714 0.173064 -1.91782 -1.16782 0.926786 0.0149992 -2.49822 -0.720984 0.809847 -0.00286865 -2.95544 1.05959 1.17391 0.192698 -2.77082 -1.17482 0.867103 0.00480687 -0.807466 -1.52833 0.0309189 1.27319 0.304842 -1.95339 0.0520661 1.0531 -1.1672 -2.54729 0.0727113 0.743014 -0.220265 -2.06634 0.0398936 0.938914 
2.7 9
-2.31105 0.938719 1.07156 0.17197 -1.87158 -1.16736 0.924741 0.00917359 -2.45796 -0.719661 0.805173 0.0264607 -2.89687 1.06273 1.17132 0.0629935 -2.72728 -1.17337 0.870732 0.0289066 -0.802691 -1.46501 0.0955074 1.26633 0.307431 -1.90061 0.0517699 1.05565 -1.16382 -2.51049 0.067778 0.735934 -0.217354 -2.01902 0.0582269 0.946407 
2.75 9
-2.25714 0.94733 1.07815 0.172218 -1.82507 -1.16654 0.930281 0.01657 -2.41765 -0.719161 0.806216 0.0100088 -2.83781 1.06682 1.18132 0.0817191 -2.68363 -1.17295 0.872996 0.00849172 -0.79652 -1.40186 0.123412 1.26319 0.310003 -1.84771 0.0514577 1.05801 -1.16097 -2.47397 0.0568628 0.730487 -0.214752 -1.97154 0.0520322 0.949708 
2.8 9
-2.20278 0.956337 1.08717 0.18015 -1.77816 -1.16621 0.93829 0.00648377 -2.37723 -0.718343 0.808435 0.0163535 -2.77832 1.07252 1.18971 0.114074 -2.63975 -1.17239 0.877664 0.0112 -0.792249 -1.33906 0.0854288 1.25597 0.311737 -1.79474 0.0346751 1.05926 -1.15758 -2.43788 0.0679565 0.721777 -0.21134 -1.92376 0.0682392 0.95544 
2.85 10
-2.14834 0.965806 1.08882 0.189387 -1.73128 -1.16617 0.937515 0.00075234 -2.33678 -0.718373 0.808922 -0.000594655 -2.71904 1.08002 1.18555 0.149891 -2.59621 -1.17359 0.870711 -0.023981 0.107499 -2.96434 -0.142047 0.729329 -0.787117 -1.27597 0.102641 1.26163 0.312255 -1.74182 0.0103548 1.05854 -1.15508 -2.40198 0.0499104 0.717843 -0.208443 -1.87647 0.0579339 0.945909 
2.9 10
-2.09384 0.97637 1.09005 0.211281 -1.68438 -1.16727 0.937985 -0.0219071 -2.29637 -0.717418 0.808239 0.0190934 -2.66028 1.08719 1.17522 0.143378 -2.55256 -1.17499 0.873057 -0.0281112 0.100193 -2.92806 -0.146117 0.725575 -0.781213 -1.21273 0.118079 1.26486 0.314336 -1.6891 0.0416175 1.05429 -1.15357 -2.36636 0.0301284 0.71245 -0.2056 -1.82961 0.0568629 0.937264 
2.95 10
-2.03925 0.986504 1.09186 0.202681 -1.63723 -1.16863 0.942974 -0.0272859 -2.25584 -0.716396 0.810639 0.0204513 -2.6016 1.09498 1.17372 0.155811 -2.50871 -1.176 0.877109 -0.0202205 0.0930652 -2.89216 -0.14256 0.718184 -0.776062 -1.14973 0.103027 1.26008 0.316456 -1.63626 0.0423983 1.05674 -1.15256 -2.33106 0.0203369 0.706094 -0.202819 -1.78244 0.0556147 0.943273 
3 10
-1.9847 0.997805 1.09086 0.226005 -1.59028 -1.16914 0.93896 -0.010143 -2.21521 -0.715149 0.812633 0.0249326 -2.54315 1.10402 1.16885 0.180828 -2.46467 -1.17677 0.880687 -0.0153972 0.0834277 -2.85721 -0.192751 0.698867 -0.771174 -1.08694 0.0977409 1.25583 0.317761 -1.58336 0.0261002 1.05806 -1.15227 -2.296 0.00563649 0.701212 -0.199203 -1.73498 0.0723329 0.949147 
3.05 11
-1.9303 1.00972 1.08811 0.238268 -1.5436 -1.16993 0.933603 -0.0157436 -2.17449 -0.713628 0.814333 0.0304154 -2.48513 1.11302 1.16048 0.180043 -2.42993 -1.16957 0.694917 0.144079 0.0734687 -2.82219 -0.19918 0.700501 -0.765833 -1.02442 0.106831 1.25042 0.317973 -1.53047 0.00424445 1.05789 -1.14312 -2.26748 0.183121 0.570434 -0.195674 -1.688 0.0705774 0.939652 -1.18531 -2.97131 -0.0616846 0.736431 
3.1 11
-1.87603 1.02207 1.08538 0.247057 -1.49729 -1.17087 0.926186 -0.0187907 -2.13398 -0.710864 0.810262 0.055275 -2.42747 1.1215 1.15321 0.169532 -2.39494 -1.16498 0.699668 0.09172 0.0651654 -2.78752 -0.166065 0.69343 -0.760203 -0.962122 0.112607 1.24587 0.319802 -1.47779 0.0365871 1.05344 -1.13462 -2.23826 0.170053 0.584285 -0.191597 -1.6411 0.0815429 0.937969 -1.18648 -2.93421 -0.0234859 0.741886 
3.15 11
-1.82189 1.03476 1.08267 0.253864 -1.45162 -1.17178 0.913497 -0.0181689 -2.09341 -0.707711 0.811432 0.0630609 -2.37011 1.13085 1.14711 0.187126 -2.35928 -1.16162 0.71316 0.0673255 0.0572616 -2.75296 -0.158075 0.691033 -0.752273 -0.900888 0.158592 1.22468 0.321931 -1.42501 0.0425742 1.05558 -1.12631 -2.20864 0.166209 0.592464 -0.187997 -1.59476 0.0720045 0.926776 -1.18651 -2.89692 -0.000581491 0.745842 
3.2 12
-1.76778 1.04698 1.08231 0.244409 -1.40682 -1.17253 0.895956 -0.0151075 -2.05277 -0.704247 0.812692 0.0692783 -2.31315 1.13866 1.13925 0.156046 -2.32324 -1.16026 0.72098 0.0270805 1.03417 -2.98255 0.0853124 0.97899 0.048943 -2.71854 -0.166373 0.688445 -0.745002 -0.83973 0.145417 1.22315 0.324552 -1.37217 0.052427 1.05698 -1.11936 -2.17855 0.138911 0.601687 -0.183839 -1.54813 0.083143 0.932639 -1.18609 -2.86058 0.00845932 0.726815 
3.25 13
-1.71365 1.05903 1.08264 0.240912 -1.36394 -1.17466 0.857689 -0.0424932 -2.01203 -0.700902 0.81475 0.0669118 -2.2565 1.1478 1.13303 0.182952 -2.28671 -1.1584 0.730508 0.037319 1.03772 -2.93363 0.0711451 0.978406 0.0398065 -2.6843 -0.18273 0.684856 -0.740376 -0.782583 0.0925215 1.14295 0.327672 -1.31926 0.0623938 1.05813 -0.63387 -2.99464 0.0327531 0.603007 -1.11462 -2.14822 0.0947404 0.606672 -0.179458 -1.50136 0.0876344 0.935478 -1.18534 -2.8256 0.0149791 0.699567 
3.3 14
-1.66031 1.06945 1.06675 0.208361 -2.966 0.304309 0.902437 -0.00217224 -1.32305 -1.17894 0.817674 -0.0856561 -1.9712 -0.697738 0.816701 0.0632855 -2.20101 1.1566 1.1098 0.175944 -2.24991 -1.15539 0.735955 0.0601789 1.04176 -2.8848 0.0806255 0.976413 0.0306185 -2.65044 -0.18376 0.677126 -0.735448 -0.727152 0.098555 1.10862 0.329807 -1.26631 0.0427067 1.05903 -0.631417 -2.96444 0.0490534 0.604 -1.11159 -2.11777 0.0607156 0.609001 -0.175247 -1.45476 0.084214 0.93199 -1.18346 -2.79181 0.0375501 0.675826 
3.35 14
-1.60748 1.07916 1.05661 0.194294 -2.92098 0.303038 0.900276 -0.0254148 -1.27974 -1.18099 0.866325 -0.0410407 -1.93037 -0.695594 0.816593 0.0428764 -2.14669 1.16502 1.08647 0.168266 -2.21249 -1.15284 0.748487 0.0510259 1.04468 -2.83609 0.0585262 0.974365 0.020756 -2.61728 -0.197249 0.663168 -0.73172 -0.67321 0.0745683 1.07884 0.331259 -1.21328 0.0290392 1.06055 -0.628344 -2.93404 0.06146 0.607892 -1.11087 -2.08756 0.0143228 0.604107 -0.171526 -1.40853 0.0744172 0.924602 -1.17946 -2.75932 0.0800325 0.649724 
3.4 14
-1.55525 1.08815 1.04463 0.179653 -2.87587 0.301962 0.902259 -0.0215106 -1.23493 -1.18132 0.89612 -0.00653423 -1.88945 -0.693745 0.818366 0.0369728 -2.09384 1.17073 1.05702 0.114201 -2.17927 -1.14414 0.664285 0.173852 1.04735 -2.78738 0.0532791 0.974187 0.010938 -2.58433 -0.19636 0.658992 -0.728908 -0.620261 0.0562432 1.05898 0.330699 -1.16061 -0.0112152 1.05334 -0.625561 -2.90309 0.0556706 0.618969 -1.10518 -2.06266 0.113784 0.49817 -0.166382 -1.3627 0.102885 0.91659 -1.17482 -2.72649 0.092935 0.656577 
3.45 14
-1.50365 1.09612 1.03201 0.159432 -2.83082 0.299937 0.901025 -0.0405002 -1.18953 -1.18051 0.908054 0.0161576 -1.84861 -0.691033 0.816815 0.0542496 -2.04203 1.17482 1.03606 0.0818994 -2.14558 -1.13684 0.673901 0.146003 1.04968 -2.7385 0.0467595 0.97751 0.00185345 -2.55135 -0.181692 0.659734 -0.726969 -0.568578 0.0387809 1.03366 0.330398 -1.10782 -0.00602195 1.05585 -0.622059 -2.87178 0.0700388 0.626284 -1.09958 -2.03687 0.112056 0.515672 -0.161645 -1.31679 0.0947362 0.918193 -1.17133 -2.69349 0.0697604 0.660052 
3.5 14
-1.45264 1.1035 1.02017 0.147708 -2.78581 0.297093 0.900225 -0.056893 -1.14383 -1.17903 0.913991 0.0296102 -1.8077 -0.688135 0.818143 0.0579465 -1.99275 1.18102 0.985563 0.124055 -2.11134 -1.13063 0.684757 0.124337 1.05303 -2.68934 0.0669269 0.983297 -0.0073924 -2.51815 -0.184917 0.66391 -0.724408 -0.51814 0.0512221 1.00876 0.33119 -1.05505 0.0158404 1.05546 -0.618858 -2.8402 0.0640261 0.631636 -1.09486 -2.01021 0.0943863 0.533274 -0.15599 -1.27066 0.113093 0.922528 -1.16858 -2.66042 0.0548672 0.661374 
3.55 14
-1.40214 1.11068 1.00992 0.143606 -2.74069 0.29447 0.90224 -0.0524642 -1.09785 -1.1769 0.919573 0.042521 -1.76673 -0.685072 0.819382 0.0612646 -1.94399 1.18643 0.975394 0.108183 -2.0766 -1.12525 0.694744 0.107619 1.05586 -2.64018 0.056508 0.983155 -0.0159105 -2.48476 -0.170362 0.667945 -0.722893 -0.468337 0.0302828 0.996048 0.331401 -1.00219 0.00422301 1.05725 -0.615798 -2.80859 0.0611917 0.632056 -1.09161 -1.98285 0.0650711 0.547083 -0.151769 -1.22504 0.0844343 0.912494 -1.1665 -2.62937 0.0417402 0.621086 
3.6 15
-1.35227 1.11806 0.997402 0.147569 -2.6955 0.292365 0.903815 -0.0420992 -1.05227 -1.17613 0.911594 0.0153916 -2.99248 -0.776998 0.90612 0.0316282 -1.72576 -0.68153 0.819386 0.0708457 -1.89559 1.19167 0.96781 0.104834 -2.04138 -1.12109 0.70441 0.0831439 1.05667 -2.59153 0.0162597 0.972966 -0.0239526 -2.45114 -0.160841 0.672304 -0.721101 -0.418992 0.0358433 0.98691 0.330026 -0.949517 -0.0274908 1.05337 -0.613152 -2.77735 0.052911 0.624796 -1.08858 -1.95494 0.0605418 0.558242 -0.149979 -1.18031 0.0357853 0.89451 -1.16609 -2.59958 0.00816828 0.595667 
3.65 15
-1.30292 1.1245 0.987007 0.128832 -2.65023 0.290482 0.905546 -0.0376536 -1.00737 -1.17662 0.89797 -0.0096531 -2.94724 -0.77516 0.904912 0.0367611 -1.68474 -0.677882 0.820559 0.0729474 -1.84735 1.19585 0.964839 0.0836149 -2.00596 -1.11674 0.708453 0.0870033 1.05834 -2.54226 0.0333236 0.985321 -0.0321442 -2.41761 -0.163832 0.670566 -0.719142 -0.370199 0.0391756 0.975856 0.329395 -0.896767 -0.0126258 1.055 -0.610229 -2.74663 0.058461 0.61455 -1.08625 -1.9268 0.0464795 0.562805 -0.149033 -1.13585 0.0189214 0.889338 -1.1655 -2.5699 0.0117697 0.593768 
3.7 15
-1.25396 1.13016 0.979304 0.113194 -2.60487 0.288775 0.907153 -0.0341461 -0.963419 -1.17745 0.879073 -0.0166231 -2.9021 -0.774141 0.90284 0.0203904 -1.64373 -0.673736 0.820164 0.0829286 -1.79908 1.20053 0.96538 0.0936019 -1.97399 -1.10751 0.639416 0.18453 1.06132 -2.49317 0.0597255 0.981904 -0.0402516 -2.38443 -0.162149 0.663557 -0.716612 -0.322301 0.0506006 0.957951 0.328822 -0.843893 -0.0114546 1.05749 -0.607734 -2.71596 0.0498992 0.613343 -1.08026 -1.90354 0.119829 0.465257 -0.148759 -1.09158 0.00548706 0.885385 -1.16431 -2.54035 0.0237431 0.590952 
3.75 16
-1.20524 1.13563 0.974373 0.109346 -2.5595 0.287856 0.907403 -0.0183812 -0.920339 -1.17979 0.8616 -0.0468026 -2.85718 -0.772312 0.898257 0.0365866 -1.60268 -0.670406 0.820935 0.0666011 -1.75072 1.20429 0.96718 0.0751705 -1.9425 -1.10092 0.629709 0.131819 1.06353 -2.44415 0.0442622 0.980344 -0.0491763 -2.35167 -0.178494 0.655334 -0.714811 -0.27519 0.0360245 0.94222 0.328607 -0.790915 -0.00430932 1.05955 0.188584 -2.96555 -0.0272084 0.798199 -0.604937 -2.68505 0.0559455 0.618181 -1.07495 -1.87982 0.106324 0.474322 -0.147934 -1.04749 0.0164959 0.881679 -1.16314 -2.51231 0.0234731 0.56073 
3.8 16
-1.15686 1.14122 0.967575 0.11188 -2.51406 0.28697 0.908868 -0.0177078 -0.878382 -1.18253 0.839147 -0.0549191 -2.81237 -0.770819 0.896304 0.0298427 -1.56156 -0.667349 0.822432 0.0611456 -1.7027 1.20992 0.96058 0.112527 -1.91308 -1.09874 0.588452 0.0436691 1.06461 -2.39529 0.0215959 0.977145 -0.0587778 -2.3195 -0.19203 0.64342 -0.713452 -0.228787 0.0271906 0.928071 0.328145 -0.737839 -0.00923255 1.06152 0.187649 -2.92545 -0.0186935 0.801846 -0.60251 -2.65414 0.0485454 0.618157 -1.07088 -1.85599 0.0814057 0.476676 -0.147985 -1.00362 -0.001011 0.877534 -1.16054 -2.48543 0.0520241 0.537599 
3.85 16
-1.10886 1.14637 0.960046 0.102867 -2.4692 0.288196 0.89716 0.0245161 -0.837872 -1.18604 0.810186 -0.0701827 -2.76779 -0.770305 0.891661 0.010282 -1.52039 -0.664178 0.823439 0.0634077 -1.65527 1.2175 0.948502 0.151539 -1.88308 -1.0952 0.600121 0.070762 1.06671 -2.34662 0.0418254 0.973459 -0.0694113 -2.28797 -0.21267 0.630497 -0.712556 -0.182512 0.0179062 0.925499 0.326151 -0.684972 -0.0398866 1.05733 0.188402 -2.8855 0.0150544 0.79905 -0.598685 -2.62384 0.0764927 0.606098 -1.06878 -1.83241 0.0418593 0.471505 -0.147983 -0.959849 3.18335e-05 0.875359 -1.15932 -2.45833 0.0244194 0.542137 
3.9 16
-1.06122 1.15065 0.952661 0.0856505 -2.42423 0.289465 0.899354 0.0253781 -0.799138 -1.19019 0.774679 -0.0828713 -2.7233 -0.769981 0.889705 0.00649026 -1.47915 -0.661117 0.824692 0.0612214 -1.60842 1.22524 0.936988 0.154792 -1.85286 -1.09267 0.604386 0.050504 1.06891 -2.29796 0.044107 0.973154 -0.0805557 -2.25714 -0.222887 0.616667 -0.71215 -0.136009 0.00811892 0.930067 0.323281 -0.63212 -0.0573941 1.05705 0.188613 -2.84564 0.0042219 0.797153 -0.594755 -2.59323 0.0786133 0.612103 -1.06908 -1.80969 -0.00598666 0.454424 -0.147893 -0.916214 0.00181161 0.872708 -1.15786 -2.43273 0.0291325 0.51184 
3.95 17
-1.01406 1.15351 0.943385 0.0571583 -2.37926 0.289816 0.899494 0.00702647 -0.762757 -1.1959 0.72763 -0.114331 -2.67888 -0.769828 0.888449 0.00306156 -1.43796 -0.659084 0.8239 0.0406705 -1.562 1.23363 0.928436 0.167864 -1.82628 -1.08285 0.531492 0.196513 1.0714 -2.24934 0.0497928 0.972521 -0.0920208 -2.22707 -0.229302 0.601392 -0.712381 -0.0894266 -0.00461897 0.93164 0.321658 -0.579281 -0.0324675 1.05679 0.189874 -2.80591 0.0252174 0.794587 -0.591192 -2.56257 0.0712459 0.613298 -1.06463 -1.79268 0.0890697 0.3402 -0.147368 -0.87277 0.0104859 0.86887 -1.15669 -2.40824 0.0234877 0.489762 0.923629 -2.95681 0.181085 1.02576 
4 18
-0.967141 1.15525 0.938284 0.0348721 -2.33418 0.290068 0.901548 0.00503048 -0.734333 -1.20622 0.568471 -0.206455 -2.63499 -0.77023 0.877723 -0.00803976 -1.39672 -0.656892 0.824864 0.0438309 -2.96552 -1.13054 0.949133 -0.0404016 -1.51603 1.24178 0.91946 0.162976 -1.79857 -1.07385 0.554305 0.179909 1.07336 -2.20073 0.0391405 0.972167 -0.104999 -2.19805 -0.259561 0.580458 -0.712534 -0.0428012 -0.00304489 0.932508 0.319204 -0.529487 -0.0490829 0.995861 0.192135 -2.76641 0.0452264 0.790027 -0.587084 -2.5318 0.082164 0.615286 -1.06471 -1.7772 -0.00150594 0.309698 -0.148059 -0.829622 -0.0138104 0.862961 -1.15723 -2.38514 -0.010953 0.462002 0.93047 -2.90561 0.136824 1.02409 
4.05 18
-0.920042 1.15781 0.941978 0.0511303 -2.28909 0.289547 0.901831 -0.0104141 -0.705121 -1.20407 0.584241 0.0430467 -2.59141 -0.770425 0.871565 -0.00390663 -1.35543 -0.655222 0.825668 0.0334013 -2.918 -1.132 0.950248 -0.0290709 -1.47029 1.25102 0.914822 0.184929 -1.76992 -1.06473 0.573012 0.18243 1.07556 -2.15214 0.0440694 0.971739 -0.118141 -2.18152 -0.262837 0.330479 -0.714385 0.00342375 -0.0370244 0.924499 0.313512 -0.482573 -0.113832 0.938289 0.195067 -2.7277 0.0586312 0.774284 -0.585362 -2.50194 0.0344494 0.597363 -1.06731 -1.76181 -0.0521563 0.307848 -0.148873 -0.786528 -0.0162781 0.861881 -1.15852 -2.35232 -0.025774 0.656584 0.935827 -2.8544 0.107132 1.02425 
4.1 20
-0.873021 1.16023 0.94041 0.048492 -2.98594 1.06929 1.04886 -0.0337504 -2.24397 0.288353 0.90226 -0.0238891 -0.680072 -1.20735 0.50098 -0.0655626 -2.54816 -0.769813 0.865094 0.0122396 -1.31419 -0.653181 0.824768 0.0408181 -2.87047 -1.13387 0.950664 -0.0373789 -1.42506 1.25904 0.90451 0.160216 -1.74036 -1.05637 0.591156 0.167315 1.07829 -2.10362 0.0546598 0.970443 -0.12851 -2.15554 -0.207394 0.519562 -0.716698 0.0501407 -0.0462711 0.93434 0.307978 -0.4351 -0.110684 0.949464 0.1978 -2.68972 0.0546638 0.759542 -0.368919 -2.97761 -0.0133457 0.494638 -0.586 -2.47824 -0.0127705 0.473835 -1.06946 -1.74239 -0.0430037 0.388324 -0.150093 -0.743575 -0.0244001 0.859059 -1.15808 -2.32359 0.00887768 0.574571 0.942646 -2.80366 0.13639 1.01468 
4.15 20
-0.826129 1.16196 0.937843 0.0344715 -2.93347 1.06783 1.04951 -0.0292469 -2.1988 0.287747 0.903413 -0.0121049 -0.651522 -1.20775 0.571001 -0.00798238 -2.50506 -0.769391 0.862016 0.00843142 -1.27306 -0.650715 0.822596 0.0493165 -2.82296 -1.13613 0.950137 -0.0452362 -1.3797 1.26751 0.907249 0.16952 -1.71015 -1.04672 0.604234 0.192843 1.07995 -2.05519 0.0332184 0.968514 -0.13951 -2.1295 -0.21999 0.520818 -0.719508 0.0969578 -0.0561826 0.93634 0.302159 -0.38936 -0.116372 0.914786 0.202217 -2.6543 0.0883311 0.708473 -0.369326 -2.95244 -0.00813199 0.503378 -0.585447 -2.45387 0.0110585 0.48743 -1.07633 -1.72688 -0.137392 0.310178 -0.151131 -0.700669 -0.020761 0.858118 -1.15573 -2.29795 0.0470821 0.512754 0.948791 -2.75289 0.122905 1.01549 
4.2 20
-0.77924 1.16477 0.937783 0.0563177 -2.8811 1.06712 1.0473 -0.0142505 -2.15355 0.28695 0.905022 -0.015957 -0.619843 -1.2059 0.633577 0.0369985 -2.4622 -0.768105 0.857118 0.0257317 -1.23199 -0.648585 0.821447 0.0426113 -2.77566 -1.1398 0.946058 -0.0735246 -1.33426 1.27577 0.90865 0.165142 -1.67901 -1.03708 0.622651 0.192948 1.08205 -2.0068 0.0418201 0.967947 -0.150263 -2.1033 -0.215064 0.524058 -0.722429 0.143863 -0.0584295 0.938113 0.294983 -0.344906 -0.143515 0.88909 0.206601 -2.61836 0.0876815 0.718767 -0.370047 -2.92685 -0.0144205 0.511866 -0.585671 -2.42872 -0.00448285 0.503098 -1.08366 -1.71014 -0.146569 0.334856 -0.153004 -0.65788 -0.0374574 0.855779 -1.15286 -2.27442 0.0572078 0.470491 0.954089 -2.70272 0.105958 1.00337 
4.25 21
-0.731665 1.16876 0.951496 0.0797499 -2.82884 1.06606 1.04525 -0.0211974 -2.10823 0.285958 0.906486 -0.0198385 -0.585446 -1.2026 0.687951 0.0659838 -2.41945 -0.766468 0.85511 0.0327474 -1.19103 -0.646825 0.819266 0.0352036 -2.72849 -1.14217 0.943337 -0.0473591 -1.28844 1.28499 0.916413 0.184345 -1.64697 -1.0271 0.640864 0.199579 1.08492 -1.95851 0.0575221 0.965814 -0.161642 -2.07685 -0.227583 0.528943 -0.725471 0.190846 -0.060837 0.939642 0.287595 -0.30117 -0.147768 0.874715 0.212509 -2.58321 0.118156 0.702913 -0.370326 -2.90091 -0.00559513 0.518699 -0.586311 -2.40277 -0.012789 0.518957 -1.09067 -1.69229 -0.14015 0.356852 -0.155261 -0.615089 -0.0451513 0.855828 -1.15023 -2.25172 0.0527155 0.454025 0.958176 -2.65274 0.0817353 0.999658 -1.08864 -2.98148 -0.0716038 0.839053 
4.3 21
