-1.25 0 0 0
1.25 0 0 0
3.75 0.0338987 0.0443112 0.0547238
6.25 0.165045 0.179166 0.193288
8.75 0.243462 0.273762 0.304063
11.25 0.296926 0.322703 0.348479
13.75 0.331306 0.362494 0.393683
16.25 0.327605 0.349065 0.370526
18.75 0.40801 0.430309 0.452607
21.25 0.367717 0.388458 0.409199
23.75 0.362025 0.381063 0.400102
26.25 0.370144 0.395848 0.421552
28.75 0.359269 0.388022 0.416775
31.25 0.433913 0.483513 0.533114
33.75 0.420716 0.467334 0.513951
36.25 0.504105 0.560929 0.617753
38.75 0.46089 0.524795 0.5887
41.25 0.400322 0.476664 0.553007
43.75 0.384551 0.462623 0.540695
46.25 0.207424 0.281452 0.35548
48.75 0.187132 0.28662 0.386107
51.25 0.185711 0.259055 0.3324
53.75 0.0749403 0.139164 0.203387
56.25 0.0577432 0.143858 0.229972
58.75 0 0 0
61.25 0 0 0
63.75 0 0.0184592 0.0369185
66.25 -1.38778e-17 0.0869937 0.173987
68.75 0 0 0
71.25 0 0.00566706 0.0113341
73.75 0 0 0
76.25 0 0 0
78.75 0 0 0
