0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25274 -0.116962 0.34026 -0.119442 0 0 0 0 0 0 0 0 0.361991 0.0177014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.213384 -0.0474901 0 0 0 0 0 0 0 0 0 0 0.321651 0.0698321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156001 0.00610297 0 0 0 0 0.163737 0.0205709 0 0 0 0 0.305937 0.0369033 0.248295 0.00099487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171536 -0.0169917 0 0 0 0 0.230982 0.0605217 0.153176 0.0228188 0 0 0.135879 -0.00674993 0.267577 0.00332517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0705097 -0.00772772 0 0 0 0 0.13054 0.0294282 0.143916 0.0122539 0 0 0 0 0.241039 0.0320099 0 0 0 0 0 0 0 0 0.380087 -0.0681638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.055054 0.0115236 0 0 0.185478 0.146568 0.156317 0.0613188 0 0 0 0 0.227336 0.0603783 0 0 0 0 0 0 0 0 0.173059 0.0276107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696827 0.0157716 0 0 0 0 0.19721 0.112348 0 0 0.235553 0.0546643 0.23973 0.0714793 0.262775 0.207524 0.314943 0.0636225 0 0 0 0 0.10095 0.0416672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0.00387589 0.276958 0.0148301 0.246213 0 0 0.0528048 0.152925 0.0101286 0.154517 0.0717771 0.1752 0.121494 0.0533013 0.100144 0.0694793 0.0556167 0.144549 0.186122 0.0381354 0.179537 0.159605 0.17387 0.133433 0.221973 0.0954649 0.128447 0.0667664 0 0 0 0 0.126617 -0.0179034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.0369676 0.465688 -0.00676871 0.400221 0.0047961 0.405538 -0.00503748 0.363732 -0.0231412 0.31692 0.00707784 0.275265 0.0231441 0.222893 0.0686933 0.195359 0 0 0 0 0.135964 0.0918056 0.0754844 0.110829 0 0 0.0942061 0.0659347 0 0 0.186179 0.08675 0.227202 0.147619 0 0 0.252559 0.049134 0 0 0 0 0.139309 0.0475378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0657817 0.124617 0.0430583 0.173195 0.0273348 0.173026 0.0766855 0.200558 0.0701526 0.136885 0.129834 0.17883 0.0584889 0.203075 0.15542 0.315044 0.0837837 0.108583 0.152581 0.178256 0.148635 0.0524585 0 0 0.255035 -0.0422131 0 0 0.0650531 -0.0176679 0 0 0 0 0.0166946 -0.00156595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.130667 0.158963 0.130448 0.218914 0.0978485 0.245758 0.031387 0.195426 0.205497 0.205051 0.311216 0.28369 0.186368 0.153582 0.297276 0.0757303 0.206187 0.035942 0 0 0.102755 -0.0486099 0.0659601 0.112455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 -0.02382 0.612936 -0.0279524 0.571335 -0.0323875 0.549029 -0.00460118 0.482138 -0.0466688 0.480995 -0.0824871 0.381945 -0.0293947 0.362972 0 0 0 0 0 0 0 0 0.108804 0.15477 0.0204691 0.276648 0.102171 0.160489 0.225633 0.21731 0.297137 0.190933 0.272394 0.117271 0.264911 0.114796 0.31559 0.127961 0.155621 0.235516 0.0658352 0.351155 0.0180453 0.0724779 -0.100973 0.378709 -0.0262874 0.321139 -0.0490731 0.469429 -0.030621 0.674216 -0.00120969 0.781359 -0.00918762 0.849141 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0.0780949 0.496136 0.0973256 0.467151 0 0 0 0 0.0220207 0.122636 0.0204914 0.133104 0.0438422 0.148304 0.0204838 0.144813 0.0163234 0.144876 0.098379 0.198698 0.044122 0.234084 0.223737 0.0827859 0.287868 0.174107 0.30862 0.100977 0.192 0.00520226 0 0 0.26039 0.0832577 0.118974 0.449627 0.084831 0.325448 -0.085737 0.355309 0.130821 0.223732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0.085656 0.42162 0.0996646 0.379974 0.0940597 0.262152 0.0226235 0.162184 0 0 0 0 0 0 0 0 0.135275 0.0701301 0.0166388 0.181703 0.220466 0.0439319 0.232417 0.00932939 0.304213 0.00665794 0.323026 0.0349852 0.00138495 0.175928 -0.00837524 0.182945 0.0293714 0.223742 0.00472967 0.156182 0.0332302 0.183426 0.248133 0.0547361 0.112296 0.114651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0444417 0.204993 0.0285592 0.148701 0.0682616 0.148239 0.092208 0.0367404 0 0 0.153337 0.0731554 0.279453 0.0270324 0.448524 0.0978645 0.255155 0.0362706 0.029662 0.258686 0.00568373 0.138062 -0.00602576 0.235432 0 0 0.0716661 0.156098 0.0559758 0.10015 -0.0318853 0.25715 0.148003 0.157261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.0404832 0.75282 -0.0117514 0.693624 0.0210821 0.498619 0.0303179 0.483215 0.174612 0.437919 0.213714 0.317107 0 0 0 0 0 0 0 0 0 0 0.165819 0.110846 0 0 0.264387 0.0146459 0.187983 -0.024775 0.337158 0.0650635 0.34269 0.0711997 0 0 -0.0780507 0.305905 -0.128743 0.235935 0.019811 0.315308 0.106594 0.251295 0.0106086 0.178321 0.170654 0.14773 0.11553 0.128746 0.10745 0.179734 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0.113838 0.280775 -0.013677 0.283411 0.0900107 0.246436 0 0 -0.0600107 0.141524 0.0695322 0.144309 0.229248 0.0773056 0.188928 -0.015036 0.272482 -0.0707362 0.360205 0.0388938 0.0848633 0.233351 0.152067 0.219705 -0.0184296 0.310901 0.0627863 0.135747 -0.0494667 0.158683 0.0190285 0.17839 0.0668044 0.202529 0.0938441 0.182371 0.0499156 0.200892 0.0993757 0.181554 0.0716007 0.135048 0.124443 0.226793 0.0181534 0.752419 -0.00158101 0.780263 -0.0151853 0.798864 0 0 0 0 
