0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970462 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0518855 0 -1.98375 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1.0161 0 0 0.180099 0 -0.668117 0 -1.07453 0 -0.0946966 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0.236521 0 0.756701 0 -0.46702 0 0 -0.875663 -1.23902 -0.463003 0 -0.0273845 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0.183865 -0.123247 0.0223201 0 0 0 -0.0063085 0 -0.438932 -0.603596 -0.872388 -0.605294 0.267749 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0.417901 0 0 0 0 0 0 0 0 -0.974894 -1.10849 -0.0715883 -0.372506 -0.033188 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.976493 -1.03523 -0.510708 -0.482197 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 -0.188407 0 0.0179171 0 0 -1.96231 -1.08752 0 -0.421009 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 -0.00854479 0 0.193348 0 0 -1.18049 -0.529233 0 -0.0484814 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.38992 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0247025 0 0 0 0.100584 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 -2.12189 0 0 0 0 0 0 0.468375 -0.0932559 0 -0.0471897 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0.608586 0 0 0 0 -0.61443 0.866719 0 0.748599 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0.764275 0 -0.636743 0 -0.711999 -0.592824 -0.78512 0 1.05422 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 -0.369119 0 -0.984465 -1.62649 -0.401535 0.113008 0.0648606 1.33121 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.278393 -0.0156822 0.770783 0.244624 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.197332 -0.0968108 0.254648 1.34044 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0871475 0.162268 0.179276 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0282871 0.187596 0.335335 0.40595 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0673634 0.320887 0.411889 0.760133 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
