0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107562 0.0839718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.132072 0.0316156 0 0 0 0 0 0 0 0 0 0 0.040404 -0.000492169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108811 -0.081624 0.141418 -0.0773183 0 0 0 0 0.0683674 -0.00581805 0 0 -0.0342335 -0.0710418 0.0390635 -0.0668229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.128402 -0.324435 0.244696 -0.292045 0 0 0 0 0.213526 0.068183 0.121846 0.111031 0.198002 0.0561463 0 0 0.108018 -0.0645331 0 0 -0.174302 0.120818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.545776 -0.234497 0.372953 -0.295469 0 0 0 0 0.0174773 0.104287 -0.0300701 0.0556436 0.19275 0.0727746 0.204524 0.0882609 0.275564 0.189659 0.114307 -0.0177696 -0.0565967 0.0997127 -0.0630268 0.0696199 0.043535 0.0280156 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.633712 -0.158189 0 0 0 0 0 0 0 0 0 0 0.135417 0.0482926 0 0 0.163899 0.0277159 0 0 -0.0590024 -0.00537437 0 0 0 0 0.0128037 0.0207553 0 0 0.0278856 0.0233762 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.773937 -0.0755808 0.731228 -0.0908287 0 0 0 0 -0.000994877 0.121066 0.0170411 0.0713938 0.0442676 0.0659039 0.184868 0.00792059 0 0 0.11458 -0.0264108 0 0 0.0130856 0.0465184 0.0276382 0.0159584 0.0287963 0.00805577 -0.0234945 0.0325956 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.807559 -0.00388912 0.790869 -0.0592888 0 0 0 0 0 0 0 0 0.123128 0.0385389 0.143739 0.0269201 0 0 0.0261048 0.061121 0.0603396 0.023078 0 0 -0.00122572 0.121632 0.0431946 0.0872753 -0.0219697 -0.0061466 0.0918333 0.0873279 0.0453965 0.0390049 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.793879 0.0191354 0.832119 -0.0521846 0 0 0 0 0 0 0.0487102 0.13102 0.110937 0.0235266 0 0 0.12275 0.164255 -0.0232665 0.207421 -0.00583871 0.150601 0.0492314 0.0985903 -0.02771 0.114275 0.0632824 0.0540552 -0.0381834 0.159444 0.108043 0.0614473 0.0645366 0.0483429 0.0927668 0.0829443 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.758474 0.0695983 0.792345 0.0131712 0 0 0 0 0 0 0 0 0.110037 0.0429435 0.0698478 0.145296 -0.00657632 0.320941 0 0 0.0122305 -0.209528 0.0668856 -0.102599 0 0 -0.28139 -0.371086 0.0237893 0.134721 0 0 0.139831 0.0972335 0 0 0.00698068 0.031965 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.65848 0.116189 0 0 0.754211 0.0435565 0 0 0 0 0 0 0.0840576 0.0531694 0 0 -0.0229442 0.0628397 0.0228261 0.0778648 0.181325 -0.0727033 0.0501686 -0.0694484 0 0 -0.0447782 0.0730879 -0.214747 0.0874379 -0.0300505 0.0247901 0.132016 0.0967039 0.0973444 0.0485088 0.0835771 0.117132 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.652199 0.219605 0 0 0.711916 0.0327529 0 0 0 0 0 0 0.0462866 0.209317 0.0502575 0.218473 0 0 0.0791134 0.0904611 0.166724 -0.0101865 0.0283579 0.10838 -0.0228839 0.0887342 0 0 -0.000958989 0.0209474 0.0652102 0.000446659 0.0634363 0.0696724 0 0 0.138515 0.0384052 0.0353411 0.541823 -0.0285121 0.653412 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.676676 0.26624 0.628266 0.117736 0.74565 0.0181848 0 0 0 0 0.292477 -0.208245 0.15961 -0.291852 0.023753 -0.0355351 -0.0362321 -0.0680782 0.26887 -0.105146 0.0499007 0.0447182 -0.0265229 0.0808488 0 0 0.0263833 0.103602 0.0067395 0.0373979 0.0119973 0.0591395 -0.0156223 0.189187 0.0113478 0.0444772 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.734792 0.033568 0.854396 -0.0225578 0 0 0 0 0.495824 -0.178406 0 0 -0.0154441 -0.00852 0 0 0.313441 -0.128636 0 0 0 0 0.0168652 0.0486598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.805125 -0.0137652 0.905744 -0.0206325 0 0 0 0 0.726118 -0.114998 0 0 0.0145148 -0.00288154 0 0 0.0193866 -0.00515597 0.0211302 -0.0346743 -0.0347002 -0.0184525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.903216 -0.034155 0.939484 -0.00980701 0 0 0.817616 -0.0429034 0.838872 -0.0989689 0 0 0 0 0 0 0.229659 0.0642249 0 0 -0.104149 0.0270418 0.0324804 -0.0616276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.961284 -0.0663516 0.93223 0.0324325 0 0 0.846146 -0.0080144 0.910678 -0.0782165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.913952 -0.0502822 0.974847 -0.0905265 0 0 0 0 0.886926 -0.017151 0.950917 -0.0959242 0 0 0 0 0 0 0 0 0 0 0 0 -0.06299 0.0229462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.932989 -0.037426 1.04855 -0.0656046 0 0 0 0 0.915401 -0.0278349 0.980241 -0.0823753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.949609 -0.0179344 1.08657 -0.0565485 0 0 0 0 0.960436 -0.043165 0.993763 -0.0622798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.975136 0.0279369 1.06235 -0.0665408 0 0 0 0 0.930979 -0.023001 0 0 0 0 0 0 0 0 0 0 0.91185 -0.0711375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
