0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.180012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0688083 -0.255852 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 -0.45803 0 0 0 0 0 0.287185 0 -0.0538125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0.0350232 0.299373 0 0.260491 0 0.330222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0.0218973 0.431586 -0.655508 -0.427755 0.0795143 0.196881 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 -0.101067 -0.416264 -0.793077 -0.39086 -0.0509481 -0.284311 0 0 1.58953 0.949504 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 -0.585792 -0.260359 -1.04281 -0.666217 -0.0368649 0 -0.0510587 0 0.120364 0.721038 -0.603182 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 -0.615302 -0.67883 -0.399971 -0.388288 1.39078 0 0.31047 0 -0.433022 -1.24641 -0.11412 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.909735 0.200083 1.20851 0 0.414164 0 0.034687 0 0.246117 0.00241719 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.152273 -0.048052 0 1.18239 0 -0.436527 0 0.139082 0.0454045 -0.402949 0.218741 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 -0.729654 0 -0.336498 0 0 0.690091 0 0.206855 0.0284474 -0.054005 0 0 -0.00188721 0.341987 1.32984 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 -0.430846 0 0 0 0 0 0 0.777156 0.538364 0 0 0 0 0.946155 1.756 1.65716 0.445072 0.507294 0 
0 0 0 0 0 0 0 0 0 0 0 0 0.848848 0 0 0 0 0.771132 0 -0.449294 -0.840005 0 0 1.06886 -0.261277 0.193406 0.236971 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.524526 0.112383 -0.0165238 0 0.199452 0.32711 -0.96637 0 -1.20297 0 -0.895113 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.2783 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 -0.0431761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.185483 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.439692 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.541417 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
